source,term,freq
youtube,affect,1
youtube,affected,9
youtube,affects,1
youtube,affidavit,4
youtube,afford,2
youtube,affordable,1
youtube,affording,1
youtube,afganistan,1
youtube,afp,3
youtube,afraid,12
youtube,afrikan,1
youtube,aftermath,4
youtube,ag0,1
youtube,aga,1
youtube,agad,87
youtube,agadd,1
youtube,agains,1
youtube,agap,1
youtube,agaran,1
youtube,agarang,2
youtube,agarao,1
youtube,agaw,2
youtube,agawan,1
youtube,agbabago,1
youtube,agd,2
youtube,age,2
youtube,agencies,9
youtube,agency,10
youtube,agenda,3
youtube,ages,1
youtube,aggression,1
youtube,aggressive,1
youtube,agi,2
youtube,agita,1
youtube,agkano,2
youtube,ago,9
youtube,agony,1
youtube,agos,3
youtube,agoyyy,1
youtube,agree,9
youtube,agreement,1
youtube,agriculture,1
youtube,agsardeng,1
youtube,aguinaldo,1
youtube,agwat,2
youtube,aha,3
youtube,ahah,1
youtube,ahahaaaa,1
youtube,ahahaha,3
youtube,ahahahah,1
youtube,ahahahaha,1
youtube,ahahahha,2
youtube,ahas,5
youtube,ahead,4
youtube,ahensiya,3
youtube,ahensya,15
youtube,ahh,3
youtube,ahha,2
youtube,ahhh,1
youtube,ahould,1
youtube,aic,1
youtube,aics,3
youtube,aid,6
youtube,aide,2
youtube,aila,1
youtube,aim,1
youtube,aiming,1
youtube,ain,1
youtube,ainasabi,2
youtube,air,2
youtube,aircon,9
youtube,aired,1
youtube,airforce,1
youtube,airline,1
youtube,ajinomoto,1
youtube,aka,1
youtube,akala,34
youtube,akalamo,2
youtube,akap,4
youtube,akaw,2
youtube,akcantara,2
youtube,aken,2
youtube,aking,1
youtube,akla,1
youtube,aklan,1
youtube,akong,22
youtube,akosado,1
youtube,aksahin,2
youtube,aksaya,3
youtube,aksyon,10
youtube,aksyonan,4
youtube,aksyunan,1
youtube,akuin,1
youtube,akusado,9
youtube,akusahan,1
youtube,akusasado,1
youtube,akusasyon,1
youtube,akyat,1
youtube,ala,15
youtube,alacantara,1
youtube,alaga,3
youtube,alagaan,3
youtube,alagad,1
youtube,alagang,1
youtube,alahas,1
youtube,alak,1
youtube,alala,4
youtube,alalahanin,2
youtube,alalahin,1
youtube,alalay,1
youtube,alaman,1
youtube,alamat,1
youtube,alamko,1
youtube,alamnyo,1
youtube,alamnyoyan,2
youtube,alams,1
youtube,alang,5
youtube,alangan,1
youtube,alangn,1
youtube,alarado,2
youtube,alarma,1
youtube,alay,3
youtube,alayhi,1
youtube,alcantara,168
youtube,alcatra,2
youtube,alcntra,2
youtube,aleloea,1
youtube,alex,1
youtube,alias,2
youtube,alibaba,1
youtube,alibi,3
youtube,alice,9
youtube,aligid,1
youtube,alike,4
youtube,aliko,1
youtube,alin,2
youtube,alinsunod,2
youtube,alipores,6
youtube,alipunga,1
youtube,alis,3
youtube,alisan,1
youtube,alisin,15
youtube,alituntunin,1
youtube,alkantara,2
youtube,allah,6
youtube,allam,1
youtube,allan,2
youtube,alledged,2
youtube,allegation,3
youtube,allegations,4
youtube,alleged,3
youtube,allegedly,6
youtube,alliances,1
youtube,allies,6
youtube,alligators,1
youtube,alllll,4
youtube,allocated,1
youtube,allocation,2
youtube,allot,1
youtube,allotment,1
youtube,allow,3
youtube,allowance,3
youtube,allowed,7
youtube,allows,2
youtube,alm,4
youtube,almighty,3
youtube,almost,5
youtube,alngan,2
youtube,alok,2
youtube,alon,1
youtube,alone,2
youtube,along,8
youtube,already,16
youtube,alter,1
youtube,although,7
youtube,alusin,1
youtube,alway,1
youtube,always,32
youtube,alyado,6
youtube,ama,14
youtube,amagnakaw,1
youtube,amassed,2
youtube,amats,1
youtube,amaw,1
youtube,ambag,6
youtube,ambot,3
youtube,ambrella,1
youtube,ambrosio,1
youtube,ambunan,2
youtube,amd,1
youtube,amen,14
youtube,amendahan,1
youtube,amenyesamen,1
youtube,america,4
youtube,amerika,2
youtube,amerikano,1
youtube,amg,20
youtube,amga,1
youtube,aminadong,2
youtube,aminan,2
youtube,aming,16
youtube,aminin,9
youtube,amlc,2
youtube,amnesia,1
youtube,amo,18
youtube,amodyan,1
youtube,among,9
youtube,amount,7
youtube,amounting,3
youtube,amp,1
youtube,ampota,2
youtube,amyendahan,2
youtube,ana,13
youtube,anak,47
youtube,anal,1
youtube,analya,1
youtube,analysis,1
youtube,analyze,1
youtube,anan,2
youtube,anang,1
youtube,ancalerts,2
youtube,ancestral,1
youtube,anchor,3
youtube,anda,1
youtube,andam,1
youtube,andami,6
youtube,andaming,9
youtube,andito,2
youtube,andiyan,2
youtube,andmakikita,1
youtube,andon,2
youtube,andres,2
youtube,andski,1
youtube,andun,3
youtube,andyan,15
youtube,andyn,1
youtube,anex,1
youtube,anga,1
youtube,angaganda,1
youtube,angas,1
youtube,angat,2
youtube,angatenpenagaralan,1
youtube,angbillaagay,1
youtube,angbuhaytaesalang,1
youtube,angdameng,1
youtube,angeles,3
youtube,angels,1
youtube,anghang,1
youtube,anghirap,1
youtube,angkan,6
youtube,angkatiwalian,1
youtube,angkop,1
youtube,angkounting,1
youtube,anglahat,1
youtube,anglakingperayan,1
youtube,angle,1
youtube,angmakukuha,2
youtube,angnlahat,1
youtube,angono,1
youtube,angpilipinas,2
youtube,angry,4
youtube,angulo,1
youtube,angvpogo,1
youtube,ani,1
youtube,anianal,1
youtube,anim,2
youtube,anima,1
youtube,animal,11
youtube,animalistic,1
youtube,animals,1
youtube,aning,1
youtube,anino,2
youtube,anis,1
youtube,anit,2
youtube,anjan,11
youtube,anjo,1
youtube,anlng,1
youtube,anmin,1
youtube,annes,2
youtube,anng,1
youtube,anniversary,1
youtube,annnn,2
youtube,announcement,1
youtube,annual,1
youtube,annuml,2
youtube,anny,2
youtube,anolmya,1
youtube,anomalia,1
youtube,anomalies,10
youtube,anomaliya,3
youtube,anomalous,5
youtube,anomaly,6
youtube,anomalya,12
youtube,anomalyang,3
youtube,anomankataas,1
youtube,anong,49
youtube,anonymous,1
youtube,another,13
youtube,anotomy,1
youtube,ans,1
youtube,answer,12
youtube,answered,1
youtube,answerr,1
youtube,answers,1
youtube,antagal,1
youtube,antarctica,1
youtube,antartica,1
youtube,antatagal,1
youtube,antatanga,1
youtube,antay,1
youtube,antayin,3
youtube,ante,2
youtube,anteng,1
youtube,anti,8
youtube,antimano,1
youtube,antipolo,1
youtube,antisocial,2
youtube,antonieta,1
youtube,anty,1
youtube,anu,25
youtube,anumalya,6
youtube,anumalyang,1
youtube,anumang,2
youtube,anung,12
youtube,anxiety,2
youtube,anyan,2
youtube,anyare,4
youtube,anyari,1
youtube,anybody,1
youtube,anymore,9
youtube,anyone,7
youtube,anyong,1
youtube,anything,6
youtube,anytime,1
youtube,anyway,1
youtube,anywhere,4
youtube,apache,1
youtube,apaka,1
youtube,apakasinungaling,1
youtube,apakatibay,2
youtube,apan,1
youtube,apat,1
youtube,apay,1
youtube,apedabét,1
youtube,apektado,5
youtube,apektadong,1
youtube,apekto,1
youtube,apilido,3
youtube,apilyedo,1
youtube,apilyido,1
youtube,aplayan,1
youtube,apmapanuod,1
youtube,apo,5
youtube,apoint,1
youtube,apointee,1
youtube,apolakay,1
youtube,apologize,1
youtube,apondo,1
youtube,apooo,1
youtube,apoy,8
youtube,apparent,2
youtube,apparently,1
youtube,appeal,2
youtube,appear,1
youtube,appeared,1
youtube,appears,1
youtube,applicable,1
youtube,application,1
youtube,applied,1
youtube,applikasyun,1
youtube,apply,1
youtube,appoint,7
youtube,appointed,4
youtube,appointing,1
youtube,appointments,1
youtube,appropriation,3
youtube,appropriations,1
youtube,approval,2
youtube,approvals,1
youtube,approve,4
youtube,approved,11
youtube,approx,1
youtube,approximately,3
youtube,aprubahan,1
youtube,apura,1
youtube,aqng,1
youtube,aquino,12
youtube,araal,1
youtube,arab,1
youtube,arabia,2
youtube,aral,12
youtube,aralan,5
youtube,araneta,1
youtube,araternyaaycharaternatenetolangpatonaketasakanya,1
youtube,araw,46
youtube,araw2,4
youtube,aray,4
youtube,arayyy,1
youtube,arcabala,1
youtube,architect,3
youtube,architects,1
youtube,architecture,1
youtube,archive,1
youtube,arctic,1
youtube,area,21
youtube,areas,5
youtube,arebalo,1
youtube,aren,1
youtube,ares,2
youtube,arestohin,1
youtube,aretes,2
youtube,arevalo,13
youtube,argue,2
youtube,arguing,1
youtube,arguments,1
youtube,ari,8
youtube,arian,5
youtube,ariarian,1
youtube,aribalo,1
youtube,arises,2
youtube,arising,1
youtube,aristocracy,1
youtube,arjo,3
youtube,arm,1
youtube,armies,2
youtube,arms,2
youtube,army,6
youtube,aron,1
youtube,aronomondang,2
youtube,around,18
youtube,aroy,1
youtube,aroyo,1
youtube,arrangement,1
youtube,arrest,12
youtube,arrested,1
youtube,arrogancia,1
youtube,arrogantly,1
youtube,arte,3
youtube,artificial,5
youtube,artista,6
youtube,artistang,2
youtube,asa,29
youtube,asaan,3
youtube,asahan,1
youtube,asal,1
youtube,asan,21
youtube,asana,1
youtube,asang,2
youtube,asap,1
youtube,asar,1
youtube,asarap,2
youtube,asaw,2
youtube,asawa,19
youtube,asawang,4
youtube,aseana,1
youtube,aseasenso,2
youtube,asenso,8
youtube,asia,3
youtube,asian,1
youtube,aside,2
youtube,asila,1
youtube,asin,6
youtube,asinso,2
youtube,asistio,1
youtube,ask,24
youtube,asked,7
youtube,asking,10
youtube,asleep,1
youtube,aso,11
youtube,asos,1
youtube,aspalto,1
youtube,aspect,1
youtube,aspire,1
youtube,assacinate,1
youtube,assessments,1
youtube,assessors,1
youtube,asset,1
youtube,assets,23
youtube,assetss,1
youtube,assign,1
youtube,assigned,1
youtube,assistance,1
youtube,assistant,2
youtube,associates,1
youtube,associating,1
youtube,assuming,3
youtube,assurance,2
youtube,astaghfirullah,1
youtube,astig,1
youtube,astray,1
youtube,asupre,1
youtube,asylum,1
youtube,ata,12
youtube,atake,3
youtube,atakehon,1
youtube,atakihin,2
youtube,atakihon,1
youtube,atang,1
youtube,ataong,1
youtube,ataul,1
youtube,ataw,2
youtube,atayde,2
youtube,atbp,4
youtube,ate,1
youtube,ateng,1
youtube,atensyon,1
youtube,atep,2
youtube,athindi,2
youtube,ati,1
youtube,atik,2
youtube,atip,1
youtube,atj,2
youtube,atleast,6
youtube,atng,1
youtube,atoa,1
youtube,atome,1
youtube,aton,1
youtube,atong,6
youtube,atop,1
youtube,atorne,1
youtube,atrasan,1
youtube,attache,1
youtube,attack,2
youtube,attend,1
youtube,attended,1
youtube,attested,1
youtube,attitude,2
youtube,attorney,13
youtube,attorneys,3
youtube,attractive,1
youtube,attributed,1
youtube,atty,23
youtube,attys,1
youtube,atupagin,1
youtube,audacity,1
youtube,audio,1
youtube,audit,9
youtube,audited,1
youtube,audith,1
youtube,auditing,2
youtube,auditir,1
youtube,auditor,3
youtube,auditors,1
youtube,augustina,1
youtube,aumalyang,1
youtube,aungun,1
youtube,aunor,2
youtube,ausna,2
youtube,australia,1
youtube,australian,1
youtube,authorisado,2
youtube,authority,3
youtube,automatic,2
youtube,avail,2
youtube,avenues,1
youtube,avoided,1
youtube,awa,32
youtube,awan,2
youtube,awang,3
youtube,award,4
youtube,awarde,2
youtube,awarded,2
youtube,awards,2
youtube,aware,5
youtube,awareness,2
youtube,away,37
youtube,awit,3
youtube,ayahay,1
youtube,ayalas,1
youtube,ayan,33
youtube,ayaw,84
youtube,ayawsagutin,1
youtube,ayayayyyyyyyyyyy,1
youtube,ayo,1
youtube,ayoda,1
youtube,ayos,7
youtube,ayosen,1
youtube,ayosin,4
youtube,ayuda,15
youtube,ayudahan,1
youtube,ayudang,1
youtube,ayuds,1
youtube,ayup,2
youtube,ayus,4
youtube,ayusi,1
youtube,ayusin,10
youtube,ayw,3
youtube,aywan,2
youtube,ayy,1
youtube,ayysib,1
youtube,ayyy,1
youtube,b0yset,1
youtube,baba,8
youtube,bababa,1
youtube,babad,1
youtube,babaduy,1
youtube,babae,6
youtube,babaeng,5
youtube,babagal,1
youtube,babago,2
youtube,babaha,2
youtube,babahain,1
youtube,babakasali,2
youtube,babala,1
youtube,babalik,4
youtube,babalikan,1
youtube,babanggit,2
youtube,babangon,1
youtube,babao,1
youtube,babasahin,2
youtube,babatas,1
youtube,babato,1
youtube,babaw,3
youtube,babawal,1
youtube,babawe,1
youtube,babawi,1
youtube,babawiin,2
youtube,babayad,3
youtube,babayaran,5
youtube,babie,1
youtube,babies,6
youtube,baboy,12
youtube,babrilin,1
youtube,baby,1
youtube,babyhin,2
youtube,bac,1
youtube,back,27
youtube,backdoors,1
youtube,background,3
youtube,backjob,1
youtube,backs,1
youtube,backup,2
youtube,baclid,1
youtube,bacon,1
youtube,bad,11
youtube,badaf,1
youtube,badget,6
youtube,badja,1
youtube,badjit,1
youtube,badly,1
youtube,baduy,1
youtube,badyet,1
youtube,bag,4
youtube,bagag,1
youtube,bagahe,1
youtube,bagal,3
youtube,bagay,18
youtube,bagets,1
youtube,baggao,1
youtube,bagkus,4
youtube,bagman,2
youtube,bago,58
youtube,bagong,26
youtube,bagoong,2
youtube,bags,2
youtube,bagsa,1
youtube,bagsak,9
youtube,bagsakan,1
youtube,bagsam,1
youtube,baguhin,12
youtube,baguio,1
youtube,bagyo,51
youtube,bagyohin,1
youtube,bagyong,4
youtube,bagyu,1
youtube,bah,3
youtube,baha,150
youtube,bahag,2
youtube,bahagi,5
youtube,bahain,7
youtube,bahala,27
youtube,bahang,2
youtube,bahay,75
youtube,bahayan,1
youtube,bahaymonamganda,1
youtube,bahid,4
youtube,baho,4
youtube,bahog,2
youtube,bail,3
youtube,bait,5
youtube,baitan,2
youtube,baka,97
youtube,bakal,34
youtube,bakanagtago,1
youtube,bakante,1
youtube,bakasyon,3
youtube,bakat,1
youtube,bakawan,3
youtube,bake,2
youtube,bakeeetttt,1
youtube,bakeet,1
youtube,baket,4
youtube,bakitb,1
youtube,baklang,1
youtube,bakuran,1
youtube,bakyo,1
youtube,bal8ktad,1
youtube,bala,2
youtube,balahibo,2
youtube,balak,5
youtube,balanceandrevers,1
youtube,balanse,1
youtube,balat,3
youtube,balatan,3
youtube,balbon,1
youtube,balde,2
youtube,bale,3
youtube,balek,1
youtube,baleleng,2
youtube,baletang,2
youtube,balewala,1
youtube,bali,4
youtube,baliin,2
youtube,balik,22
youtube,balik2,1
youtube,balikan,1
youtube,baliktad,2
youtube,baliktad2,1
youtube,balimbing,1
youtube,balin,1
youtube,balit,2
youtube,balita,12
youtube,balitang,2
youtube,baliw,4
youtube,baliwag,2
youtube,baliwala,1
youtube,ball,1
youtube,balls,4
youtube,balota,1
youtube,balsa,1
youtube,baluktot,1
youtube,balwarte,1
youtube,bam,10
youtube,baman,1
youtube,bamban,1
youtube,bamga,1
youtube,bamit,1
youtube,ban,5
youtube,bana,2
youtube,banal,2
youtube,bananaque,1
youtube,banantayan,1
youtube,banat,2
youtube,banayad,1
youtube,bandang,4
youtube,bandera,1
youtube,bandila,1
youtube,bandilang,2
youtube,bang,40
youtube,bangag,68
youtube,bangag2,1
youtube,bangagbangag,1
youtube,bangayan,2
youtube,banggang,1
youtube,banggit,1
youtube,banggitin,4
youtube,bangin,1
youtube,bangka,2
youtube,bangkay,1
youtube,bangkitin,1
youtube,bangko,4
youtube,bangladesh,1
youtube,bangon,5
youtube,bangsg,2
youtube,banguhin,1
youtube,bangus,11
youtube,banig,1
youtube,bank,10
youtube,banko,4
youtube,bankrapin,2
youtube,banks,3
youtube,banos,1
youtube,bansa,169
youtube,bansang,32
youtube,banta,4
youtube,bantaan,2
youtube,bantay,7
youtube,bantayan,2
youtube,bantog,1
youtube,banyaga,2
youtube,banyan,1
youtube,baon,4
youtube,bar,1
youtube,bara,3
youtube,barado,3
youtube,baraha,4
youtube,barangay,11
youtube,barangays,1
youtube,barbero,1
youtube,bare,1
youtube,bargy,1
youtube,baricuatro,5
youtube,bark,4
youtube,barko,5
youtube,barong,5
youtube,barrel,6
youtube,bars,2
youtube,barya,12
youtube,baryo,3
youtube,bas,1
youtube,basa,3
youtube,basag,1
youtube,basahin,8
youtube,basapat,1
youtube,basbad,1
youtube,base,3
youtube,based,13
youtube,basehan,1
youtube,basement,2
youtube,basic,8
youtube,basiin,1
youtube,basilan,1
youtube,basin,2
youtube,basqhin,1
youtube,basta,61
youtube,bastanti,2
youtube,bastos,9
youtube,basura,48
youtube,basurang,1
youtube,bat,38
youtube,bata,29
youtube,bataa,1
youtube,bataan,2
youtube,batan,1
youtube,batang,7
youtube,batangas,2
youtube,batas,137
youtube,batasan,1
youtube,bati,1
youtube,batikos,1
youtube,batman,4
youtube,bato,42
youtube,batodelarosa,1
youtube,batukan,1
youtube,bawal,8
youtube,bawas,2
youtube,bawasan,6
youtube,bawat,37
youtube,bawe,1
youtube,bawi,3
youtube,bawihin,1
youtube,bawiin,15
youtube,bay,4
youtube,bayaan,3
youtube,bayab,1
youtube,bayad,22
youtube,bayag,1
youtube,bayai,2
youtube,bayan,488
youtube,bayang,26
youtube,bayani,5
youtube,bayanihon,2
youtube,bayaran,11
youtube,bayarin,1
youtube,bayas,3
youtube,bayat,1
youtube,baybaying,1
youtube,baylis,1
youtube,bayronon,1
youtube,baysn,1
youtube,bayun,1
youtube,baywang,1
youtube,bbawi,2
youtube,bbb,2
youtube,bbbm,1
youtube,bbgsak,1
youtube,bbgyan,1
youtube,bbida,1
youtube,bbm,159
youtube,bbmarcos,1
youtube,bbshit,1
youtube,bcos,1
youtube,bcz,4
youtube,bday,1
youtube,beach,2
youtube,beautiful,2
youtube,beauty,1
youtube,bebe,1
youtube,bebliya,1
youtube,became,9
youtube,become,7
youtube,becomes,7
youtube,becoming,3
youtube,beda,2
youtube,beeding,1
youtube,befall,1
youtube,began,1
youtube,begging,3
youtube,begin,2
youtube,beginning,1
youtube,begins,1
youtube,behavior,1
youtube,behead,2
youtube,behind,10
youtube,beings,1
youtube,belib,1
youtube,believe,12
youtube,believed,2
youtube,believes,1
youtube,belly,1
youtube,belong,3
youtube,beloved,2
youtube,ben,2
youtube,bend,11
youtube,bender,2
youtube,bending,2
youtube,bends,1
youtube,benefit,7
youtube,benefits,9
youtube,benepisyo,1
youtube,benibigay,1
youtube,benifeciary,1
youtube,benjamin,3
youtube,benoto,1
youtube,bentahan,1
youtube,bernardo,12
youtube,berolisan,2
youtube,bersyon,1
youtube,beses,3
youtube,besesn,1
youtube,best,22
youtube,beterano,2
youtube,betoka,1
youtube,betrayed,1
youtube,better,18
youtube,betterment,1
youtube,beware,1
youtube,beyond,6
youtube,bgc,1
youtube,bgo,4
youtube,bgong,1
youtube,bgy,1
youtube,bha,1
youtube,bhala,4
youtube,bhay,3
youtube,bhw,1
youtube,bias,11
youtube,bibayad,1
youtube,bibig,6
youtube,bibigat,1
youtube,bibigay,3
youtube,bibigyan,11
youtube,bibilhin,2
youtube,bibing,1
youtube,bibisto,1
youtube,bibitawan,1
youtube,bibitayin,3
youtube,bible,6
youtube,biblia,1
youtube,bicam,4
youtube,bicol,12
youtube,bicolano,1
youtube,bid,4
youtube,bida,14
youtube,bidding,13
youtube,biddings,1
youtube,biding,2
youtube,bids,1
youtube,bifay,1
youtube,big,29
youtube,bigas,4
youtube,bigat,4
youtube,bigatin,3
youtube,bigay,16
youtube,bigayan,2
youtube,bigger,3
youtube,biggest,12
youtube,bigla,11
youtube,biglaan,1
youtube,biglaang,2
youtube,biglang,8
youtube,bigtime,2
youtube,bigyan,30
youtube,bigyang,1
youtube,bigyn,1
youtube,bihag,1
youtube,bihasa,2
youtube,bihasang,1
youtube,bihira,1
youtube,biko,2
youtube,bikol,3
youtube,biktima,7
youtube,biktuma,1
youtube,bilangin,1
youtube,bilanguan,1
youtube,bili,3
youtube,bilib,2
youtube,bilihan,2
youtube,bilihin,6
youtube,bilis,11
youtube,bilisan,4
youtube,bill,3
youtube,billion,75
youtube,billionaire,1
youtube,billionaires,1
youtube,billionario,1
youtube,billionaryo,1
youtube,billiones,4
youtube,billions,29
youtube,billl,1
youtube,billon,4
youtube,bilog,1
youtube,bilogin,2
youtube,bilyon,27
youtube,bilyon2,1
youtube,bilyonaryo,3
youtube,bilyones,5
youtube,bilyong,10
youtube,bilyons,1
youtube,bilyun,2
youtube,binabago,1
youtube,binabagsakan,1
youtube,binabagyo,1
youtube,binabaha,21
youtube,binabahayan,1
youtube,binabali,1
youtube,binabalik,2
youtube,binabanggit,4
youtube,binabaon,1
youtube,binabasa,11
youtube,binabasang,1
youtube,binabastos,1
youtube,binabatikos,1
youtube,binabawas,1
youtube,binabawasan,1
youtube,binabayad,3
youtube,binabayaran,4
youtube,binabayo,1
youtube,binaboy,3
youtube,binaggit,1
youtube,binago,4
youtube,binagsakan,1
youtube,binaha,15
youtube,binahang,1
youtube,binalewala,1
youtube,binalik,3
youtube,binalita,1
youtube,binaliwala,2
youtube,binangga,1
youtube,binanggit,11
youtube,binangit,2
youtube,binaon,1
youtube,binasa,4
youtube,binawasan,2
youtube,binay,2
youtube,binayad,5
youtube,binayaran,2
youtube,binayaya,1
youtube,binebenta,1
youtube,binegyan,2
youtube,binge2han,1
youtube,binibigay,8
youtube,binibigyan,4
youtube,binibigyang,1
youtube,binibilang,2
youtube,binibili,1
youtube,binibisita,1
youtube,binibisitahan,1
youtube,binibitay,3
youtube,binigay,19
youtube,binigyan,11
youtube,binigyang,3
youtube,binilang,2
youtube,binili,1
youtube,binisita,2
youtube,binitay,1
youtube,binobola,1
youtube,binoboto,6
youtube,binoto,22
youtube,binsa,2
youtube,bintahan,1
youtube,bintang,2
youtube,bintangan,1
youtube,binuaya,2
youtube,binuboto,2
