commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@belleannachannell9139,Daming pera nalustay nila😂,http://www.youtube.com/@belleannachannell9139,0,,2025-09-15T13:53:56Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Daming pera nalustay nila,965jgSl2n-M
@danilolegaspi691,"MGA KABABAYAN,..... ANG SINASABI PO O ANG GINAWA NI ROBINHOOD PADILLA AY SINADYA NIYA, PARA SIYA AY MAPANSIN, DAHIL MAY GUSTO SIYANG   SABIHIN SA KANYANG HINTUTURO  ...... NA ANG IBIG  SABIHIN NG HINTUTURO NI ROBINHOOD PADILLA AY ISAMA  ANG PILIPINAS SA ONE CHINA POLICY ....... DAHIL SA TUTUO LANG PO AY ALAM NG TAONG BAYAN NA ANG IPINAGLALABAN NILA AY ILUKLUK O PA- UPOIN SA MALAKANYANG  ANG PRO COMMUNIST CHINA, NA SI SARA DUTERTE ....... PARA GAWIN TAYONG PROBINSIYA NG COMMUNIST CHINA ....... 
AT SANA BILIS - BILISAN PA NG ICC AT INTERPOL, SA PAGKUHA KAY BATO DELA ROSA, BONG GO AT MGA IBA PA ....... PARA PO MALINISAN ANG SENADO...... 
MABUHAY ANG PILIPINAS 
GODBLES AMERICA 
IRONCLAD",http://www.youtube.com/@danilolegaspi691,0,,2025-09-15T13:39:01Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"MGA KABABAYAN,..... ANG SINASABI PO O ANG GINAWA NI ROBINHOOD PADILLA AY SINADYA NIYA, PARA SIYA AY MAPANSIN, DAHIL MAY GUSTO SIYANG SABIHIN SA KANYANG HINTUTURO ...... NA ANG IBIG SABIHIN NG HINTUTURO NI ROBINHOOD PADILLA AY ISAMA ANG PILIPINAS SA ONE CHINA POLICY ....... DAHIL SA TUTUO LANG PO AY ALAM NG TAONG BAYAN NA ANG IPINAGLALABAN NILA AY ILUKLUK O PA- UPOIN SA MALAKANYANG ANG PRO COMMUNIST CHINA, NA SI SARA DUTERTE ....... PARA GAWIN TAYONG PROBINSIYA NG COMMUNIST CHINA ....... AT SANA BILIS - BILISAN PA NG ICC AT INTERPOL, SA PAGKUHA KAY BATO DELA ROSA, BONG GO AT MGA IBA PA ....... PARA PO MALINISAN ANG SENADO...... MABUHAY ANG PILIPINAS GODBLES AMERICA IRONCLAD",965jgSl2n-M
@vilmaambroce2704,"MAPAPAMURA KA TALAGA.......GANID ,MASISIBA ....
HINDI N KAU NAAWA!!!",http://www.youtube.com/@vilmaambroce2704,0,,2025-09-15T12:36:24Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"MAPAPAMURA KA TALAGA.......GANID ,MASISIBA .... HINDI N KAU NAAWA!!!",965jgSl2n-M
@JeanTaminaya,"GOOD JOB sa mga sumbong ninyo Bryce. Kung hindi totoo, patunayan ng mga magnanakaw na senador.",http://www.youtube.com/@JeanTaminaya,0,,2025-09-15T12:32:07Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"GOOD JOB sa mga sumbong ninyo Bryce. Kung hindi totoo, patunayan ng mga magnanakaw na senador.",965jgSl2n-M
@Zonie123montana,Bkit kpa kumuha ng abogado.hindi kna kyang ipagtangol nyan.positive kna dhil umamin kna makikinig lng ang abugado mo magiging marites lng Yan sa mga hearing mo sa Conggres at Senate Hall,http://www.youtube.com/@Zonie123montana,0,,2025-09-15T10:28:12Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Bkit kpa kumuha ng abogado.hindi kna kyang ipagtangol nyan.positive kna dhil umamin kna makikinig lng ang abugado mo magiging marites lng Yan sa mga hearing mo sa Conggres at Senate Hall,965jgSl2n-M
@Zonie123montana,Dpat nag isip ka Muna bago mo ginawa Ang kinatatakutan mo ngayon.tanggapin mo Ang parusa syo ngayon dhil ginawa mo. Tanggapin mo ng buong tapang huag Kang matakot,http://www.youtube.com/@Zonie123montana,0,,2025-09-15T10:16:37Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Dpat nag isip ka Muna bago mo ginawa Ang kinatatakutan mo ngayon.tanggapin mo Ang parusa syo ngayon dhil ginawa mo. Tanggapin mo ng buong tapang huag Kang matakot,965jgSl2n-M
@Zonie123montana,Hindi ka nga natakot sa ginawa mong pagnanakaw sa Pera ng bayan.nga takot Kang ikulong sa senado.bkit ka natatakot dba matapang ka magnakaw ka tops isinugal mo pa taong bayan Ang latakutan mo.,http://www.youtube.com/@Zonie123montana,0,,2025-09-15T09:56:00Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Hindi ka nga natakot sa ginawa mong pagnanakaw sa Pera ng bayan.nga takot Kang ikulong sa senado.bkit ka natatakot dba matapang ka magnakaw ka tops isinugal mo pa taong bayan Ang latakutan mo.,965jgSl2n-M
@milasumaculub5241,Cge gawa pa kayo ng paraan ipangtangol nyo ang mga kawatan,http://www.youtube.com/@milasumaculub5241,0,,2025-09-15T05:23:47Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Cge gawa pa kayo ng paraan ipangtangol nyo ang mga kawatan,965jgSl2n-M
@Roderico-m7q,Lahat magbitiw na sa pwesto,http://www.youtube.com/@Roderico-m7q,0,,2025-09-15T05:07:55Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Lahat magbitiw na sa pwesto,965jgSl2n-M
@reynaldotugade-y1z,MAGNANAKAW KA DIMONYO KA DAPAT NA IKULONG O BITAYIN KANA SA SILYA ELEKTRIKA ...,http://www.youtube.com/@reynaldotugade-y1z,0,,2025-09-15T03:58:57Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,MAGNANAKAW KA DIMONYO KA DAPAT NA IKULONG O BITAYIN KANA SA SILYA ELEKTRIKA ...,965jgSl2n-M
@Roderico-m7q,Wag na magturuan lahat kayo PURO nagnanakaw,http://www.youtube.com/@Roderico-m7q,0,,2025-09-15T03:55:10Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Wag na magturuan lahat kayo PURO nagnanakaw,965jgSl2n-M
@GinaEspellogo,"Pag hindi ka na mag salita, lagot ka naman sa mga iyan",http://www.youtube.com/@GinaEspellogo,0,,2025-09-15T03:16:57Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"Pag hindi ka na mag salita, lagot ka naman sa mga iyan",965jgSl2n-M
@gamingeli5935,GOD BLESS US ALL PILIPINAS🇵🇭,http://www.youtube.com/@gamingeli5935,2,,2025-09-15T01:23:34Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,GOD BLESS US ALL PILIPINAS,965jgSl2n-M
@gamingeli5935,"Kaya Hanggang ngayon ang BULACAN HINDI MATAPOS TAPOS NG PAGBAHA DAHIL YUNG PUMPING STATION NG FLOOF CONTROL NILA!!!! PINANGBILI NIYO NG MAGAGARANG SASAKYAN,LUHO AT HIGIT SA LAHAT PINANGTATALO AT PINAGSUSUGAL NIYO SA CASINO DAPAT LAHAT KAYONG KUMAIN SA LAMESA NG KABAN NG BAYAN SA MALING PARAAN DAPAT SA INYONG LAHAT “ DEATH PENALTY” NG HINDI NA MAGLAKAS NG LOOB MAGNAKAW ANG MGA ULOPONG AT HINDI NA PAMARISAN 🤬 NIYO MAAWA KAYO SA🇵🇭",http://www.youtube.com/@gamingeli5935,0,,2025-09-15T01:22:34Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"Kaya Hanggang ngayon ang BULACAN HINDI MATAPOS TAPOS NG PAGBAHA DAHIL YUNG PUMPING STATION NG FLOOF CONTROL NILA!!!! PINANGBILI NIYO NG MAGAGARANG SASAKYAN,LUHO AT HIGIT SA LAHAT PINANGTATALO AT PINAGSUSUGAL NIYO SA CASINO DAPAT LAHAT KAYONG KUMAIN SA LAMESA NG KABAN NG BAYAN SA MALING PARAAN DAPAT SA INYONG LAHAT “ DEATH PENALTY” NG HINDI NA MAGLAKAS NG LOOB MAGNAKAW ANG MGA ULOPONG AT HINDI NA PAMARISAN NIYO MAAWA KAYO SA",965jgSl2n-M
@gamingeli5935,Kapal mo Engineer nag enjoy ka din demanding kapa!!! Balik ka parin sa Senadp tanggalan ng Lisensya lahat ng Kumain sa Lamesa ng Kaban Ng Bayan sa Maling paraan!!!!!!🤬,http://www.youtube.com/@gamingeli5935,0,,2025-09-15T01:03:05Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Kapal mo Engineer nag enjoy ka din demanding kapa!!! Balik ka parin sa Senadp tanggalan ng Lisensya lahat ng Kumain sa Lamesa ng Kaban Ng Bayan sa Maling paraan!!!!!!,965jgSl2n-M
@aidensdates5448,Rumualdez ang presidente Hindi Marcos,http://www.youtube.com/@aidensdates5448,0,,2025-09-15T00:35:37Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Rumualdez ang presidente Hindi Marcos,965jgSl2n-M
@jordanbalagat8207,Lumitaw na buwaya sa ilog,http://www.youtube.com/@jordanbalagat8207,0,,2025-09-14T19:31:44Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Lumitaw na buwaya sa ilog,965jgSl2n-M
@hwrymdngwll-e5i,"Alam n’yo ba kung bakit todo pilit si Marcoleta na sa Senado ikulong si Bryce? Eh kasi aircon doon! Para bang VIP room ng kulungan — libre pa kape at WiFi siguro. Pero teka, Senado ba talaga kulungan? Syempre hindi! Ang tunay na kulungan ay Pasay City Jail.

Bakit gustong-gusto nila sa Senado? Simple lang — para makapasok yung mga naka-barong at naka-kurbata na kurap. Doon, pwede nilang lapitan si Bryce, sabay bulong ng mga congressman-style na pananakot: “Pssst, Bryce… sumunod ka na, may lechon tayo sa lounge.” Kaya ayaw ni Bryce doon, kasi alam niyang ma-bra-brainwash siya.

Naalala n’yo pa noong panahon ni Duterte sa Bureau of Customs? Ganoon din ang style!

Kaya tama si Tito Sotto — Pasay City Jail ang tamang destinasyon! Doon, walang naka-kurbata na maglalakas-loob pumasok kasi madumi, mainit, at may kamera pa. Imagine si Jinggoy na papasok sa Pasay Jail naka-barong? Aba, baka siya pa ang interbyuhin ng mga preso: “Boss, may libreng load ka ba diyan?”

Kaya para fair, Pasay City Jail talaga ang the best. Walang VIP treatment, walang brainwashing — doon makikita kung sino ang tunay na matapang!

-  Juan Dela Cruz",http://www.youtube.com/@hwrymdngwll-e5i,1,,2025-09-14T19:00:02Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"Alam n’yo ba kung bakit todo pilit si Marcoleta na sa Senado ikulong si Bryce? Eh kasi aircon doon! Para bang VIP room ng kulungan — libre pa kape at WiFi siguro. Pero teka, Senado ba talaga kulungan? Syempre hindi! Ang tunay na kulungan ay Pasay City Jail. Bakit gustong-gusto nila sa Senado? Simple lang — para makapasok yung mga naka-barong at naka-kurbata na kurap. Doon, pwede nilang lapitan si Bryce, sabay bulong ng mga congressman-style na pananakot: “Pssst, Bryce… sumunod ka na, may lechon tayo sa lounge.” Kaya ayaw ni Bryce doon, kasi alam niyang ma-bra-brainwash siya. Naalala n’yo pa noong panahon ni Duterte sa Bureau of Customs? Ganoon din ang style! Kaya tama si Tito Sotto — Pasay City Jail ang tamang destinasyon! Doon, walang naka-kurbata na maglalakas-loob pumasok kasi madumi, mainit, at may kamera pa. Imagine si Jinggoy na papasok sa Pasay Jail naka-barong? Aba, baka siya pa ang interbyuhin ng mga preso: “Boss, may libreng load ka ba diyan?” Kaya para fair, Pasay City Jail talaga ang the best. Walang VIP treatment, walang brainwashing — doon makikita kung sino ang tunay na matapang! - Juan Dela Cruz",965jgSl2n-M
@ArisMiranda-t6y,Vico nagkalat kalang sa kongreso para siraan lang ang dizcaya Wala kang respeto Sabihin mo sa ama kung umiinom Siya ng PEPSI,http://www.youtube.com/@ArisMiranda-t6y,0,,2025-09-14T16:18:33Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Vico nagkalat kalang sa kongreso para siraan lang ang dizcaya Wala kang respeto Sabihin mo sa ama kung umiinom Siya ng PEPSI,965jgSl2n-M
@CoraCamacho-qc8pn,HINDI KA NGA NATAKOT MAG PA TALO SA CASINO NG MILLIONES COME ON !!! SAAN GALING ANG PERA ???? ANG BANSA LUBOG SA BAHA AT PANO NASISIKMURA  E TOLARETE ANG GOSH PROJECTS NG FLOOD CONTROL.... KAILANGAN TALAGA MAY MANAGOT AT ITURO ANG MASTERMIND 😢,http://www.youtube.com/@CoraCamacho-qc8pn,0,,2025-09-14T16:13:12Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,HINDI KA NGA NATAKOT MAG PA TALO SA CASINO NG MILLIONES COME ON !!! SAAN GALING ANG PERA ???? ANG BANSA LUBOG SA BAHA AT PANO NASISIKMURA E TOLARETE ANG GOSH PROJECTS NG FLOOD CONTROL.... KAILANGAN TALAGA MAY MANAGOT AT ITURO ANG MASTERMIND,965jgSl2n-M
@cjandjade2020,Yan kaya pala pinapaamin para maligtas,http://www.youtube.com/@cjandjade2020,0,,2025-09-14T15:13:55Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Yan kaya pala pinapaamin para maligtas,965jgSl2n-M
@renatoperreras8937,Poro tanong,http://www.youtube.com/@renatoperreras8937,0,,2025-09-14T12:24:44Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Poro tanong,965jgSl2n-M
@lethpen,"Kayo ang binoto ng taong bayan para paunlarin ang Pilipinas, kala namin may pangarap kayong tumulong sa taong bayan, un pala pangarap lang para sa sarili nyo, kaya kayo timakbo at ng manalo na kayo at naka upo na sa pwesto, nanakawan nyo rin kaming mga taong bayan..",http://www.youtube.com/@lethpen,0,,2025-09-14T11:44:37Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"Kayo ang binoto ng taong bayan para paunlarin ang Pilipinas, kala namin may pangarap kayong tumulong sa taong bayan, un pala pangarap lang para sa sarili nyo, kaya kayo timakbo at ng manalo na kayo at naka upo na sa pwesto, nanakawan nyo rin kaming mga taong bayan..",965jgSl2n-M
@MicSi-ez4gb,"Kawawa talaga tayong mmmayan sa mga politikong kukurap kurap natatawa na lang ako imbis na magalit, namayagpag sa katakawan ng pwra itong mga pinag babanggit na Congressmen yung asawa ni maine mendoza pamilya nya na shock ako sa background.hindi ako makapaniwala.",http://www.youtube.com/@MicSi-ez4gb,0,,2025-09-14T11:23:47Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"Kawawa talaga tayong mmmayan sa mga politikong kukurap kurap natatawa na lang ako imbis na magalit, namayagpag sa katakawan ng pwra itong mga pinag babanggit na Congressmen yung asawa ni maine mendoza pamilya nya na shock ako sa background.hindi ako makapaniwala.",965jgSl2n-M
@Nancy-y4m3i,Hay grabe ah ang dami di makakain ng tama.lalo na doon sa mga bundok na mga laman lupa kinakain naglalakad ng ilang kilometro makapasok lang sa eskol na wala laman tyan. Tapos ito mga malalaking tao yong mga ibinoto ng taong bayan grabe ah. Nasisikmura nyo kinakain nyo masasarap yong iba nagtitiis sa kamuti lang. Nasaan ang puso nyo,http://www.youtube.com/@Nancy-y4m3i,0,,2025-09-14T11:21:03Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Hay grabe ah ang dami di makakain ng tama.lalo na doon sa mga bundok na mga laman lupa kinakain naglalakad ng ilang kilometro makapasok lang sa eskol na wala laman tyan. Tapos ito mga malalaking tao yong mga ibinoto ng taong bayan grabe ah. Nasisikmura nyo kinakain nyo masasarap yong iba nagtitiis sa kamuti lang. Nasaan ang puso nyo,965jgSl2n-M
@Nancy-y4m3i,Hay grabe ah ang dami di makakain ng tama.lalo na doon sa mga bundok na mga laman lupa kinakain naglalakad ng ilang kilometro makapasok lang sa eskol na wala laman tyan. Tapos ito mga malalaking tao yong mga ibinoto ng taong bayan grabe ah. Nasisikmura nyo kinakain nyo masasarap yong iba nagtitiis sa kamuti lang. Nasaan ang puso nyo,http://www.youtube.com/@Nancy-y4m3i,0,,2025-09-14T11:20:48Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Hay grabe ah ang dami di makakain ng tama.lalo na doon sa mga bundok na mga laman lupa kinakain naglalakad ng ilang kilometro makapasok lang sa eskol na wala laman tyan. Tapos ito mga malalaking tao yong mga ibinoto ng taong bayan grabe ah. Nasisikmura nyo kinakain nyo masasarap yong iba nagtitiis sa kamuti lang. Nasaan ang puso nyo,965jgSl2n-M
@gabales5051,"C Dinggoy binigyan na nga Ng 2nd chance Ng taong bayan, matapos na masangkot sa anomalya Kay Napoles at Ngayon flood control ulit, Ang kapal talagah!!! 🤣😭💥🧨",http://www.youtube.com/@gabales5051,0,,2025-09-14T10:27:01Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,"C Dinggoy binigyan na nga Ng 2nd chance Ng taong bayan, matapos na masangkot sa anomalya Kay Napoles at Ngayon flood control ulit, Ang kapal talagah!!!",965jgSl2n-M
@thegamersbox6647,Bulakenyos ano na! Sama na sa people power!,http://www.youtube.com/@thegamersbox6647,0,,2025-09-14T09:32:41Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Bulakenyos ano na! Sama na sa people power!,965jgSl2n-M
@danilomanalo363,Lahat po maykasalanan. ang batas po ang may problema sa atin.,http://www.youtube.com/@danilomanalo363,0,,2025-09-14T09:07:40Z,"Ex-DPWH official implicates Jinggoy Estrada, Joel Villanueva in flood control kickback scheme",https://www.youtube.com/watch?v=965jgSl2n-M&t,youtube,Lahat po maykasalanan. ang batas po ang may problema sa atin.,965jgSl2n-M
